Punto vendita,Data,Codice,Nome,Quantità,Prezzo,Totale
CAFEZAL_CSO_MAGENTA,2023-12-31 11:38:59,5010,GARIBALDI,2,1.5,3
CAFEZAL_PREMUDA,2023-12-31 11:38:58,2141,BRIOCHE MARMELLATA,1,2.5,2.5
CAFEZAL_PREMUDA,2023-12-31 11:38:58,2001,CAPPUCCINO,1,2,2
CAFEZAL_PREMUDA,2023-12-31 11:38:58,2014,GARIBALDI,1,1.5,1.5
CAFEZAL_PREMUDA,2023-12-31 11:36:35,2053,AMERICANO,1,2.5,2.5
CAFEZAL_PREMUDA,2023-12-31 11:36:35,2070,BRIOCHE VUOTA,1,1.5,1.5
CAFEZAL_SOLFERINO,2023-12-31 11:35:08,1090,CHEESECAKE,1,5,5
CAFEZAL_SOLFERINO,2023-12-31 11:35:08,1133,BRIOCHE CREMA,1,2.8,2.8
CAFEZAL_SOLFERINO,2023-12-31 11:35:08,1073,BANANA BREAD,1,4.5,4.5
CAFEZAL_SOLFERINO,2023-12-31 11:35:08,2001,CAPPUCCINO,2,2.5,5
CAFEZAL_SOLFERINO,2023-12-31 11:31:14,1174,BRIOCHE VUOTA,1,1.8,1.8
CAFEZAL_SOLFERINO,2023-12-31 11:31:14,1022,CAFFE LATTE,1,4,4
CAFEZAL_SOLFERINO,2023-12-31 11:31:14,2357,CHAI LATTE,1,4.5,4.5
CAFEZAL_SOLFERINO,2023-12-31 11:31:14,1133,BRIOCHE CREMA,2,2.8,5.6
CAFEZAL_PREMUDA,2023-12-31 11:30:25,5329,PASTEL DE NATA,1,3,3
CAFEZAL_PREMUDA,2023-12-31 11:30:25,2014,GARIBALDI,1,1.5,1.5
CAFEZAL_CSO_MAGENTA,2023-12-31 11:27:15,5010,GARIBALDI,1,1.5,1.5
CAFEZAL_CSO_MAGENTA,2023-12-31 11:23:11,5010,GARIBALDI,1,1.5,1.5
CAFEZAL_CSO_MAGENTA,2023-12-31 11:21:01,5014,SINGLE ORIGIN DOPPIO,2,3,6
CAFEZAL_PREMUDA,2023-12-31 11:19:00,2271,SERVIZIO,3,0.5,1.5
CAFEZAL_PREMUDA,2023-12-31 11:19:00,2014,GARIBALDI,2,1.5,3
CAFEZAL_PREMUDA,2023-12-31 11:19:00,2069,COOKIE,2,2.5,5
CAFEZAL_PREMUDA,2023-12-31 11:16:24,2001,CAPPUCCINO,1,2.5,2.5
CAFEZAL_PREMUDA,2023-12-31 11:16:24,2004,FLAT WHITE SOY/OAT,1,4.2,4.2
CAFEZAL_PREMUDA,2023-12-31 11:14:23,2003,FLAT WHITE,2,3.8,7.6
CAFEZAL_PREMUDA,2023-12-31 11:14:23,2001,CAPPUCCINO,1,2,2
CAFEZAL_PREMUDA,2023-12-31 11:14:23,5315,SCRAMBLED EGG TOAST,3,7,21
CAFEZAL_PREMUDA,2023-12-31 11:14:23,2270,COPERTO,3,1.5,4.5
CAFEZAL_PREMUDA,2023-12-31 11:05:22,2142,BRIOCHE COTTO ROBIOLA,1,4.5,4.5
CAFEZAL_PREMUDA,2023-12-31 11:05:22,1002,CAPPUCCINO OAT,1,2.5,2.5
CAFEZAL_PREMUDA,2023-12-31 11:05:22,2091,BICCHIERE ACQUA,1,0.5,0.5
CAFEZAL_PREMUDA,2023-12-31 11:05:22,2014,GARIBALDI,2,1.5,3
CAFEZAL_PREMUDA,2023-12-31 11:05:22,1073,BANANA BREAD,1,4.5,4.5
CAFEZAL_PREMUDA,2023-12-31 11:05:22,2133,BRIOCHE CREMA,1,2.5,2.5
CAFEZAL_PREMUDA,2023-12-31 11:05:22,5396,SIRACUSA,1,5,5
CAFEZAL_PREMUDA,2023-12-31 11:05:22,2271,SERVIZIO,4,0.5,2
CAFEZAL_SOLFERINO,2023-12-31 11:05:15,1053,AMERICANO,1,2.5,2.5
CAFEZAL_SOLFERINO,2023-12-31 11:05:15,1174,BRIOCHE VUOTA,1,1.8,1.8
CAFEZAL_SOLFERINO,2023-12-31 11:05:15,2001,CAPPUCCINO,1,2.5,2.5
CAFEZAL_SOLFERINO,2023-12-31 11:05:15,1073,BANANA BREAD,1,4.5,4.5
CAFEZAL_CSO_MAGENTA,2023-12-31 11:04:40,5158,CAPPUCCINO SINGLE ORIGIN,2,2,4
CAFEZAL_CSO_MAGENTA,2023-12-31 11:04:40,5110,BRIOCHE CREMA,2,2.5,5
CAFEZAL_PREMUDA,2023-12-31 11:03:33,2070,BRIOCHE VUOTA,1,1.5,1.5
CAFEZAL_PREMUDA,2023-12-31 11:03:33,2005,CORTADO,1,2,2
CAFEZAL_PREMUDA,2023-12-31 11:03:33,2014,GARIBALDI,1,1.5,1.5
CAFEZAL_PREMUDA,2023-12-31 11:03:33,2141,BRIOCHE MARMELLATA,1,2.5,2.5
CAFEZAL_PREMUDA,2023-12-31 11:03:33,2271,SERVIZIO,2,0.5,1
CAFEZAL_PREMUDA,2023-12-31 11:02:05,2145,BRIOCHE CREMA CARCIOFI,1,5.5,5.5
CAFEZAL_PREMUDA,2023-12-31 11:02:05,2271,SERVIZIO,1,0.5,0.5
CAFEZAL_PREMUDA,2023-12-31 11:02:05,5313,MIGNON,1,2,2
CAFEZAL_PREMUDA,2023-12-31 11:02:05,5314,CAFEZAL TOAST,1,7,7
CAFEZAL_PREMUDA,2023-12-31 11:02:05,5317,PAN BRIOCHE,1,7.5,7.5
CAFEZAL_PREMUDA,2023-12-31 11:02:05,2003,FLAT WHITE,2,3.8,7.6
CAFEZAL_PREMUDA,2023-12-31 11:02:05,2014,GARIBALDI,2,1.5,3
CAFEZAL_SOLFERINO,2023-12-31 11:00:55,1073,BANANA BREAD,1,4.5,4.5
CAFEZAL_SOLFERINO,2023-12-31 11:00:55,1014,GARIBALDI,1,1.5,1.5
CAFEZAL_PREMUDA,2023-12-31 10:54:20,2003,FLAT WHITE,2,3.8,7.6
CAFEZAL_PREMUDA,2023-12-31 10:54:20,5314,CAFEZAL TOAST,1,9,9
CAFEZAL_PREMUDA,2023-12-31 10:54:20,2270,COPERTO,2,1.5,3
CAFEZAL_PREMUDA,2023-12-31 10:54:20,5315,SCRAMBLED EGG TOAST,1,7.5,7.5
CAFEZAL_CSO_MAGENTA,2023-12-31 10:53:13,5010,GARIBALDI,1,1.5,1.5
CAFEZAL_CSO_MAGENTA,2023-12-31 10:53:13,5060,CROISSANT VUOTO,1,1.5,1.5
CAFEZAL_CSO_MAGENTA,2023-12-31 10:53:13,5158,CAPPUCCINO SINGLE ORIGIN,1,2,2
CAFEZAL_CSO_MAGENTA,2023-12-31 10:52:36,5002,FLAT WHITE,1,3.8,3.8
CAFEZAL_CSO_MAGENTA,2023-12-31 10:52:36,5018,CAFFE LATTE,1,3.5,3.5
CAFEZAL_CSO_MAGENTA,2023-12-31 10:52:36,5158,CAPPUCCINO SINGLE ORIGIN,2,2,4
CAFEZAL_CSO_MAGENTA,2023-12-31 10:49:01,5015,CAPPUCCINO DEK,2,2.8,5.6
CAFEZAL_CSO_MAGENTA,2023-12-31 10:49:01,5060,CROISSANT VUOTO,1,1.5,1.5
CAFEZAL_CSO_MAGENTA,2023-12-31 10:49:01,5313,MIGNON,1,1.8,1.8
CAFEZAL_PREMUDA,2023-12-31 10:40:35,2141,BRIOCHE MARMELLATA,1,2.5,2.5
CAFEZAL_PREMUDA,2023-12-31 10:40:35,2014,GARIBALDI,1,1.5,1.5
CAFEZAL_SOLFERINO,2023-12-31 10:35:42,1139,BRIOCHE CIOCCO NOCCIOLE,1,3,3
CAFEZAL_SOLFERINO,2023-12-31 10:35:42,2001,CAPPUCCINO,1,2.5,2.5
CAFEZAL_SOLFERINO,2023-12-31 10:33:38,1053,AMERICANO,1,2.5,2.5
CAFEZAL_SOLFERINO,2023-12-31 10:33:38,2144,BRIOCHE AVOCADO E PICO,1,6,6
CAFEZAL_SOLFERINO,2023-12-31 10:33:38,2001,CAPPUCCINO,1,2.5,2.5
CAFEZAL_PREMUDA,2023-12-31 10:33:35,2070,BRIOCHE VUOTA,1,1.5,1.5
CAFEZAL_PREMUDA,2023-12-31 10:33:35,1002,CAPPUCCINO OAT,1,2.5,2.5
CAFEZAL_PREMUDA,2023-12-31 10:33:35,2271,SERVIZIO,2,0.5,1
CAFEZAL_PREMUDA,2023-12-31 10:33:35,2053,AMERICANO,1,2.8,2.8
CAFEZAL_PREMUDA,2023-12-31 10:33:35,1175,BRIOCHE VUOTA INTEGRALE,1,1.5,1.5
CAFEZAL_PREMUDA,2023-12-31 10:32:30,2271,SERVIZIO,2,0.5,1
CAFEZAL_PREMUDA,2023-12-31 10:32:30,2007,LATTE BIANCO,1,1.5,1.5
CAFEZAL_PREMUDA,2023-12-31 10:32:30,1002,CAPPUCCINO OAT,1,2.5,2.5
CAFEZAL_PREMUDA,2023-12-31 10:32:30,2139,BRIOCHE CIOCCO,1,2.5,2.5
CAFEZAL_PREMUDA,2023-12-31 10:32:30,2141,BRIOCHE MARMELLATA,1,2.5,2.5
CAFEZAL_PREMUDA,2023-12-31 10:31:18,2271,SERVIZIO,1,0.5,0.5
CAFEZAL_PREMUDA,2023-12-31 10:31:18,2001,CAPPUCCINO,1,2,2
CAFEZAL_PREMUDA,2023-12-31 10:31:18,2007,LATTE BIANCO,1,1.5,1.5
CAFEZAL_SOLFERINO,2023-12-31 10:29:48,1014,GARIBALDI,1,1.5,1.5
CAFEZAL_SOLFERINO,2023-12-31 10:22:56,2001,CAPPUCCINO,2,2.5,5
CAFEZAL_SOLFERINO,2023-12-31 10:22:56,1021,SOIA/OAT,2,0.5,1
CAFEZAL_SOLFERINO,2023-12-31 10:22:56,5313,MIGNON,3,1.8,5.4
CAFEZAL_SOLFERINO,2023-12-31 10:20:21,1139,BRIOCHE CIOCCO NOCCIOLE,1,2.8,2.8
CAFEZAL_SOLFERINO,2023-12-31 10:20:21,2001,CAPPUCCINO,1,2.5,2.5
CAFEZAL_SOLFERINO,2023-12-31 10:20:21,1014,GARIBALDI,1,1.5,1.5
CAFEZAL_CSO_MAGENTA,2023-12-31 10:19:53,5269,MUFFIN,1,3,3
CAFEZAL_CSO_MAGENTA,2023-12-31 10:19:53,5110,BRIOCHE CREMA,1,3,3
CAFEZAL_CSO_MAGENTA,2023-12-31 10:19:53,5019,FILTER 1 ETHIOPIA,1,5,5
CAFEZAL_CSO_MAGENTA,2023-12-31 10:19:53,5047,AMERICANO,1,2.5,2.5
CAFEZAL_SOLFERINO,2023-12-31 10:17:23,2283,BOTTIGLIA ACQUA,1,1.8,1.8
CAFEZAL_SOLFERINO,2023-12-31 10:17:23,1139,BRIOCHE CIOCCO NOCCIOLE,2,3,6
CAFEZAL_SOLFERINO,2023-12-31 10:17:23,1202,FLAT WHITE SINGLE ORIGIN,2,4.5,9
CAFEZAL_SOLFERINO,2023-12-31 10:15:56,1073,BANANA BREAD,1,4.5,4.5
CAFEZAL_SOLFERINO,2023-12-31 10:15:56,2001,CAPPUCCINO,2,2.5,5
CAFEZAL_SOLFERINO,2023-12-31 10:15:56,1021,SOIA/OAT,1,0.5,0.5
CAFEZAL_SOLFERINO,2023-12-31 10:15:56,2283,BOTTIGLIA ACQUA,1,1.8,1.8
CAFEZAL_SOLFERINO,2023-12-31 10:15:56,1139,BRIOCHE CIOCCO NOCCIOLE,1,2.8,2.8
CAFEZAL_PREMUDA,2023-12-31 10:14:53,2022,CAFFE LATTE,2,4,8
CAFEZAL_PREMUDA,2023-12-31 10:14:53,2133,BRIOCHE CREMA,2,2.5,5
CAFEZAL_PREMUDA,2023-12-31 10:14:53,2271,SERVIZIO,2,0.5,1
CAFEZAL_PREMUDA,2023-12-31 10:14:53,2141,BRIOCHE MARMELLATA,1,2.5,2.5
CAFEZAL_PREMUDA,2023-12-31 10:14:53,5316,SALMON AVO TOAST,1,9.5,9.5
CAFEZAL_CSO_MAGENTA,2023-12-31 10:12:58,5020,SINGLE ORIGIN 2,1,3.5,3.5
CAFEZAL_PREMUDA,2023-12-31 10:07:14,2271,SERVIZIO,2,0.5,1
CAFEZAL_PREMUDA,2023-12-31 10:07:14,2073,BANANA BREAD,1,4,4
CAFEZAL_PREMUDA,2023-12-31 10:07:14,2001,CAPPUCCINO,2,2,4
CAFEZAL_PREMUDA,2023-12-31 10:07:14,2070,BRIOCHE VUOTA,1,1.5,1.5
CAFEZAL_PREMUDA,2023-12-31 10:04:13,2345,MUFFIN,1,3.5,3.5
CAFEZAL_PREMUDA,2023-12-31 10:04:13,2133,BRIOCHE CREMA,1,2.5,2.5
CAFEZAL_PREMUDA,2023-12-31 10:04:13,2271,SERVIZIO,1,0.5,0.5
CAFEZAL_PREMUDA,2023-12-31 10:04:13,1002,CAPPUCCINO OAT,2,2.5,5
CAFEZAL_PREMUDA,2023-12-31 10:04:13,2073,BANANA BREAD,1,4,4
CAFEZAL_PREMUDA,2023-12-31 10:00:26,2014,GARIBALDI,1,1.5,1.5
CAFEZAL_PREMUDA,2023-12-31 10:00:26,5329,PASTEL DE NATA,1,3,3
CAFEZAL_SOLFERINO,2023-12-31 9:58:26,1026,BORSA CAFEZAL,1,6.5,6.5
CAFEZAL_SOLFERINO,2023-12-31 9:56:25,1022,CAFFE LATTE,1,3,3
CAFEZAL_SOLFERINO,2023-12-31 9:56:25,1073,BANANA BREAD,1,4.5,4.5
CAFEZAL_SOLFERINO,2023-12-31 9:56:25,2001,CAPPUCCINO,1,2.5,2.5
CAFEZAL_SOLFERINO,2023-12-31 9:52:40,1014,GARIBALDI,1,1.5,1.5
CAFEZAL_SOLFERINO,2023-12-31 9:48:48,2001,CAPPUCCINO,1,2.5,2.5
CAFEZAL_SOLFERINO,2023-12-31 9:48:48,1174,BRIOCHE VUOTA,1,1.8,1.8
CAFEZAL_SOLFERINO,2023-12-31 9:40:55,1073,BANANA BREAD,1,4.5,4.5
CAFEZAL_SOLFERINO,2023-12-31 9:40:55,2001,CAPPUCCINO,1,2.5,2.5
CAFEZAL_SOLFERINO,2023-12-31 9:30:49,1003,FLAT WHITE,2,3.8,7.6
CAFEZAL_SOLFERINO,2023-12-31 9:30:49,1053,AMERICANO,1,2.5,2.5
CAFEZAL_SOLFERINO,2023-12-31 9:29:18,1094,SPREMUTA,1,5,5
CAFEZAL_CSO_MAGENTA,2023-12-31 9:29:05,1133,BRIOCHE CREMA,1,3,3
CAFEZAL_SOLFERINO,2023-12-31 9:28:57,1201,CAPPUCCINO SINGLE ORIGIN,2,3,6
CAFEZAL_PREMUDA,2023-12-31 9:18:49,2070,BRIOCHE VUOTA,1,1.5,1.5
CAFEZAL_PREMUDA,2023-12-31 9:18:49,2001,CAPPUCCINO,2,2,4
CAFEZAL_CSO_MAGENTA,2023-12-31 8:58:04,5010,GARIBALDI,2,1.5,3
CAFEZAL_SOLFERINO,2023-12-30 18:35:39,1090,CHEESECAKE,1,5,5
CAFEZAL_SOLFERINO,2023-12-30 18:34:36,1017,ATLANTICO,3,2,6
CAFEZAL_SOLFERINO,2023-12-30 18:34:36,1069,COOKIE,1,2.5,2.5
CAFEZAL_PREMUDA,2023-12-30 17:23:15,2223,THE DAMMAN,1,5,5
CAFEZAL_PREMUDA,2023-12-30 17:23:15,2271,SERVIZIO,2,0.5,1
CAFEZAL_PREMUDA,2023-12-30 17:23:15,2001,CAPPUCCINO,1,2,2
CAFEZAL_SOLFERINO,2023-12-30 17:16:57,1053,AMERICANO,1,2.5,2.5
CAFEZAL_SOLFERINO,2023-12-30 17:16:57,1217,FILTER TIER 1,1,5,5
CAFEZAL_SOLFERINO,2023-12-30 17:16:57,2001,CAPPUCCINO,1,2.5,2.5
CAFEZAL_SOLFERINO,2023-12-30 17:16:57,1014,GARIBALDI,2,1.5,3
CAFEZAL_PREMUDA,2023-12-30 17:06:47,5330,CHEESECAKE MATE,1,5,5
CAFEZAL_PREMUDA,2023-12-30 17:06:47,2001,CAPPUCCINO,1,2.5,2.5
CAFEZAL_SOLFERINO,2023-12-30 17:02:19,1014,GARIBALDI,1,1.5,1.5
CAFEZAL_SOLFERINO,2023-12-30 17:02:19,1053,AMERICANO,1,2.5,2.5
CAFEZAL_SOLFERINO,2023-12-30 17:01:03,1022,CAFFE LATTE,1,4,4
CAFEZAL_SOLFERINO,2023-12-30 17:01:03,5386,HOT CHOCOLATE,1,4,4
CAFEZAL_SOLFERINO,2023-12-30 17:01:03,2346,MUFFIN,1,3.5,3.5
CAFEZAL_PREMUDA,2023-12-30 16:57:52,2014,GARIBALDI,1,1.5,1.5
CAFEZAL_PREMUDA,2023-12-30 16:57:52,5329,PASTEL DE NATA,1,3,3
CAFEZAL_SOLFERINO,2023-12-30 16:57:08,2357,CHAI LATTE,1,4.5,4.5
CAFEZAL_SOLFERINO,2023-12-30 16:57:08,1329,BOTTIGLIA ACQUA,1,1.8,1.8
CAFEZAL_SOLFERINO,2023-12-30 16:45:38,1003,FLAT WHITE,1,3.8,3.8
CAFEZAL_SOLFERINO,2023-12-30 16:45:38,1210,KOMBUCHA,1,4.5,4.5
CAFEZAL_SOLFERINO,2023-12-30 16:44:37,1002,CAPPUCCINO OAT,2,3,6
CAFEZAL_CSO_MAGENTA,2023-12-30 16:44:00,5010,GARIBALDI,1,1.5,1.5
CAFEZAL_CSO_MAGENTA,2023-12-30 16:39:57,5010,GARIBALDI,4,1.5,6
CAFEZAL_CSO_MAGENTA,2023-12-30 16:39:57,5313,MIGNON,4,1.8,7.2
CAFEZAL_SOLFERINO,2023-12-30 16:39:46,1329,BOTTIGLIA ACQUA,1,1.8,1.8
CAFEZAL_SOLFERINO,2023-12-30 16:39:46,1014,GARIBALDI,1,1.5,1.5
CAFEZAL_SOLFERINO,2023-12-30 16:39:05,2001,CAPPUCCINO,1,2.5,2.5
CAFEZAL_SOLFERINO,2023-12-30 16:39:05,1026,BORSA CAFEZAL,1,6.5,6.5
CAFEZAL_SOLFERINO,2023-12-30 16:39:05,5394,PEACE TRAIN,1,6,6
CAFEZAL_SOLFERINO,2023-12-30 16:38:37,1025,ETHIOPIA DOPPIO,1,5,5
CAFEZAL_SOLFERINO,2023-12-30 16:38:37,1003,FLAT WHITE,1,3.8,3.8
CAFEZAL_SOLFERINO,2023-12-30 16:38:37,1329,BOTTIGLIA ACQUA,1,1.8,1.8
CAFEZAL_SOLFERINO,2023-12-30 16:36:58,1329,BOTTIGLIA ACQUA,1,1.8,1.8
CAFEZAL_SOLFERINO,2023-12-30 16:36:58,1014,GARIBALDI,2,1.5,3
CAFEZAL_SOLFERINO,2023-12-30 16:36:58,1015,GARIBALDI DOPPIO,1,2.5,2.5
CAFEZAL_SOLFERINO,2023-12-30 16:36:58,1053,AMERICANO,1,2.5,2.5
CAFEZAL_SOLFERINO,2023-12-30 16:36:37,1022,CAFFE LATTE,1,4,4
CAFEZAL_SOLFERINO,2023-12-30 16:36:37,1139,BRIOCHE CIOCCO NOCCIOLE,1,2.8,2.8
CAFEZAL_SOLFERINO,2023-12-30 16:36:13,1005,CORTADO,1,2.8,2.8
CAFEZAL_SOLFERINO,2023-12-30 16:36:13,1006,CORTADO OAT,1,3.3,3.3
CAFEZAL_PREMUDA,2023-12-30 16:33:38,2014,GARIBALDI,3,1.5,4.5
CAFEZAL_PREMUDA,2023-12-30 16:29:40,2271,SERVIZIO,2,0.5,1
CAFEZAL_PREMUDA,2023-12-30 16:29:40,2018,SINGLE ORIGIN DOPPIO,2,3,6
CAFEZAL_PREMUDA,2023-12-30 16:29:40,2145,BRIOCHE CREMA CARCIOFI,1,5.5,5.5
CAFEZAL_PREMUDA,2023-12-30 16:29:40,2142,BRIOCHE COTTO ROBIOLA,1,4.5,4.5
CAFEZAL_PREMUDA,2023-12-30 16:26:55,2014,GARIBALDI,1,1.5,1.5
CAFEZAL_PREMUDA,2023-12-30 16:26:19,2017,SINGLE ORIGIN,1,2,2
CAFEZAL_PREMUDA,2023-12-30 16:26:00,5347,THE CLASSIC BRUNCH,1,23,23
CAFEZAL_PREMUDA,2023-12-30 16:26:00,5348,AVOEGG BRUNCH,1,24,24
CAFEZAL_PREMUDA,2023-12-30 16:26:00,2001,CAPPUCCINO,1,0,0
CAFEZAL_PREMUDA,2023-12-30 16:26:00,2014,GARIBALDI,1,0,0
CAFEZAL_PREMUDA,2023-12-30 16:26:00,2092,"ACQUA NATURALE 0,5L MICROFILTER",1,0,0
CAFEZAL_PREMUDA,2023-12-30 16:26:00,2270,COPERTO,2,1.5,3
CAFEZAL_SOLFERINO,2023-12-30 16:14:47,5370,KAJABURE FILTRO,1,6,6
CAFEZAL_SOLFERINO,2023-12-30 16:14:47,2144,BRIOCHE AVOCADO E PICO,1,6,6
CAFEZAL_SOLFERINO,2023-12-30 16:10:25,1014,GARIBALDI,1,1.5,1.5
CAFEZAL_SOLFERINO,2023-12-30 16:09:55,2357,CHAI LATTE,1,4.5,4.5
CAFEZAL_SOLFERINO,2023-12-30 16:09:55,1003,FLAT WHITE,1,3.8,3.8
CAFEZAL_PREMUDA,2023-12-30 16:08:46,2014,GARIBALDI,1,1.5,1.5
CAFEZAL_SOLFERINO,2023-12-30 16:05:10,1053,AMERICANO,1,2.5,2.5
CAFEZAL_SOLFERINO,2023-12-30 16:05:10,2001,CAPPUCCINO,1,2.5,2.5
CAFEZAL_SOLFERINO,2023-12-30 16:04:51,1018,BRASILE DOPPIO,1,3,3
CAFEZAL_SOLFERINO,2023-12-30 16:04:51,1139,BRIOCHE CIOCCO NOCCIOLE,1,2.8,2.8
CAFEZAL_SOLFERINO,2023-12-30 16:02:23,2357,CHAI LATTE,1,4.5,4.5
CAFEZAL_SOLFERINO,2023-12-30 16:02:23,2001,CAPPUCCINO,1,2.5,2.5
CAFEZAL_SOLFERINO,2023-12-30 16:00:37,1018,BRASILE DOPPIO,1,3,3
CAFEZAL_SOLFERINO,2023-12-30 16:00:37,1002,CAPPUCCINO OAT,1,3,3
CAFEZAL_SOLFERINO,2023-12-30 15:49:36,5313,MIGNON,1,1.8,1.8
CAFEZAL_SOLFERINO,2023-12-30 15:49:36,1025,ETHIOPIA DOPPIO,1,5,5
CAFEZAL_SOLFERINO,2023-12-30 15:44:28,1081,TOAST,2,7,14
CAFEZAL_SOLFERINO,2023-12-30 15:44:28,2001,CAPPUCCINO,2,2.5,5
CAFEZAL_SOLFERINO,2023-12-30 15:44:28,1139,BRIOCHE CIOCCO NOCCIOLE,1,2.8,2.8
CAFEZAL_SOLFERINO,2023-12-30 15:44:28,2144,BRIOCHE AVOCADO E PICO,1,6,6
CAFEZAL_SOLFERINO,2023-12-30 15:44:28,1022,CAFFE LATTE,1,4,4
CAFEZAL_SOLFERINO,2023-12-30 15:44:28,5386,HOT CHOCOLATE,1,4,4
CAFEZAL_CSO_MAGENTA,2023-12-30 15:36:36,5341,CASTANHA 250GR,2,15,30
CAFEZAL_SOLFERINO,2023-12-30 15:34:18,1022,CAFFE LATTE,1,4,4
CAFEZAL_SOLFERINO,2023-12-30 15:34:18,2001,CAPPUCCINO,1,2.5,2.5
CAFEZAL_SOLFERINO,2023-12-30 15:34:08,1003,FLAT WHITE,1,3.8,3.8
CAFEZAL_SOLFERINO,2023-12-30 15:34:08,5391,SIRACUSA 250GR,1,22,22
CAFEZAL_PREMUDA,2023-12-30 15:22:56,5319,AVO SALAD,1,9,9
CAFEZAL_PREMUDA,2023-12-30 15:22:56,5323,DELI-STYLE ROAST BEEF,1,14,14
CAFEZAL_PREMUDA,2023-12-30 15:22:56,2092,"ACQUA NATURALE 0,5L MICROFILTER",1,1.8,1.8
CAFEZAL_PREMUDA,2023-12-30 15:22:56,5319,AVO SALAD,1,12,12
CAFEZAL_PREMUDA,2023-12-30 15:22:56,5320,SSSOUP,1,10,10
CAFEZAL_PREMUDA,2023-12-30 15:22:56,2270,COPERTO,4,1.5,6
CAFEZAL_PREMUDA,2023-12-30 15:18:57,2014,GARIBALDI,1,1.5,1.5
CAFEZAL_PREMUDA,2023-12-30 15:17:13,2014,GARIBALDI,1,1.5,1.5
CAFEZAL_SOLFERINO,2023-12-30 15:12:18,5391,SIRACUSA 250GR,1,22,22
CAFEZAL_SOLFERINO,2023-12-30 15:12:18,5392,IMMACULADA,1,29,29
CAFEZAL_SOLFERINO,2023-12-30 15:12:18,5393,PEACE TRAIN 250G,1,28,28
CAFEZAL_SOLFERINO,2023-12-30 15:12:18,2001,CAPPUCCINO,1,2.5,2.5
CAFEZAL_SOLFERINO,2023-12-30 14:58:59,1056,GARIBALDI 250GR,1,12.9,12.9
CAFEZAL_SOLFERINO,2023-12-30 14:58:59,1022,CAFFE LATTE,1,4,4
CAFEZAL_SOLFERINO,2023-12-30 14:54:34,1025,ETHIOPIA DOPPIO,2,5,10
CAFEZAL_SOLFERINO,2023-12-30 14:53:26,2001,CAPPUCCINO,2,2.5,5
CAFEZAL_SOLFERINO,2023-12-30 14:52:49,1202,FLAT WHITE SINGLE ORIGIN,1,4.5,4.5
CAFEZAL_SOLFERINO,2023-12-30 14:50:55,1014,GARIBALDI,1,1.5,1.5
CAFEZAL_PREMUDA,2023-12-30 14:50:31,5323,DELI-STYLE ROAST BEEF,1,14,14
CAFEZAL_PREMUDA,2023-12-30 14:50:31,5333,CARROT CAKE,1,4,4
CAFEZAL_PREMUDA,2023-12-30 14:50:31,5348,AVOEGG BRUNCH,1,24,24
CAFEZAL_PREMUDA,2023-12-30 14:50:31,5396,SIRACUSA,1,5,5
CAFEZAL_PREMUDA,2023-12-30 14:50:31,2092,"ACQUA NATURALE 0,5L MICROFILTER",1,1.8,1.8
CAFEZAL_PREMUDA,2023-12-30 14:50:31,2270,COPERTO,2,1.5,3
CAFEZAL_SOLFERINO,2023-12-30 14:48:35,1014,GARIBALDI,1,1.5,1.5
CAFEZAL_SOLFERINO,2023-12-30 14:48:35,2001,CAPPUCCINO,1,2.5,2.5
CAFEZAL_SOLFERINO,2023-12-30 14:48:14,1014,GARIBALDI,1,1.5,1.5
CAFEZAL_SOLFERINO,2023-12-30 14:48:14,1018,BRASILE DOPPIO,1,3,3
CAFEZAL_SOLFERINO,2023-12-30 14:48:14,5313,MIGNON,2,1.8,3.6
CAFEZAL_SOLFERINO,2023-12-30 14:40:27,1017,ATLANTICO,1,2,2
CAFEZAL_SOLFERINO,2023-12-30 14:40:27,1016,EXTRA SHOT,3,1,3
CAFEZAL_SOLFERINO,2023-12-30 14:40:27,1014,GARIBALDI,3,1.5,4.5
CAFEZAL_CSO_MAGENTA,2023-12-30 14:40:13,5010,GARIBALDI,2,1.5,3
CAFEZAL_SOLFERINO,2023-12-30 14:39:50,1005,CORTADO,1,2.8,2.8
CAFEZAL_SOLFERINO,2023-12-30 14:39:50,1329,BOTTIGLIA ACQUA,1,1.8,1.8
CAFEZAL_PREMUDA,2023-12-30 14:39:44,5368,FUNKY MONKEY FILTRO,2,6,12
CAFEZAL_PREMUDA,2023-12-30 14:37:57,2017,SINGLE ORIGIN,1,2,2
CAFEZAL_SOLFERINO,2023-12-30 14:30:04,1017,ATLANTICO,4,2,8
CAFEZAL_PREMUDA,2023-12-30 14:29:13,5390,INTORE,1,14.5,14.5
CAFEZAL_PREMUDA,2023-12-30 14:29:13,5393,PEACE TRAIN 250G,1,28,28
CAFEZAL_SOLFERINO,2023-12-30 14:21:24,2283,BOTTIGLIA ACQUA,1,1.8,1.8
CAFEZAL_SOLFERINO,2023-12-30 14:21:24,5370,KAJABURE FILTRO,2,6,12
CAFEZAL_SOLFERINO,2023-12-30 14:16:29,1053,AMERICANO,1,2.5,2.5
CAFEZAL_SOLFERINO,2023-12-30 14:16:29,2001,CAPPUCCINO,1,2.5,2.5
CAFEZAL_SOLFERINO,2023-12-30 14:16:29,5394,PEACE TRAIN,2,6,12
CAFEZAL_CSO_MAGENTA,2023-12-30 14:13:55,5341,CASTANHA 250GR,1,15,15
